id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
hif6l8zcp5ro3npz5kzgidpt,APPROVED,2021-01-20T18:48:53Z,2021-01-20T18:54:04Z,311.125,23,100,0,100,2021-01-20T19:54:07Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
tn8k79btpsy47bomwngpyh94,APPROVED,2021-01-20T18:49:10Z,2021-01-20T18:52:54Z,223.696,24,201,0,100,2021-01-20T19:54:10Z,684BBD13,United States,United States,DATA EXPIRED,White,DATA EXPIRED,United States,Male,No
kzo6f78d388ufgimoel39p95,APPROVED,2021-01-20T18:49:30Z,2021-01-20T18:55:56Z,385.88,57,213,1,100,2021-01-20T19:54:11Z,684BBD13,United States,United States,Part-Time,White,DATA EXPIRED,United States,Male,No
w4zp8q2qobc1908x3efd5m36,APPROVED,2021-01-20T18:49:36Z,2021-01-20T18:54:37Z,301.412,29,26,0,100,2021-01-20T19:54:15Z,684BBD13,United States,NA,Full-Time,White,NA,United States,Female,No
lw55wpxz794otq6kpe2nt7f2,APPROVED,2021-01-20T18:49:33Z,2021-01-20T18:53:26Z,232.786,25,29,1,100,2021-01-20T19:54:15Z,684BBD13,United States,United States,Part-Time,White,DATA EXPIRED,United States,Male,No
jmj1g9i4g349vevqe25bl8dx,APPROVED,2021-01-20T18:49:35Z,2021-01-20T18:57:58Z,503.839,66,376,1,100,2021-01-20T19:54:18Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Male,No
zm8aavca2xz60hfc6z9a733a,APPROVED,2021-01-20T18:49:40Z,2021-01-20T18:57:53Z,492.514,59,1373,8,99,2021-01-20T19:54:19Z,684BBD13,United States,United States,Other,White,English,United States,Female,No
ytl0612yoxq7dlwfpalg2hx7,APPROVED,2021-01-20T18:50:15Z,2021-01-20T18:54:14Z,239.686,43,792,0,100,2021-01-20T19:54:24Z,684BBD13,United States,United States,Part-Time,White,English,United States,Female,No
ecyvilai64llhcqjaub32asx,APPROVED,2021-01-20T18:49:55Z,2021-01-20T18:57:02Z,427.135,19,77,0,100,2021-01-20T19:54:29Z,684BBD13,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Male,Yes
m7rzfi488piz249g345jg1w2,APPROVED,2021-01-20T18:50:06Z,2021-01-20T18:53:22Z,196.034,30,506,1,100,2021-01-20T19:54:30Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
vnqbhfc8myzzqfivsb7xesky,APPROVED,2021-01-20T18:50:36Z,2021-01-20T18:55:01Z,265.387,40,535,3,99,2021-01-20T19:54:33Z,684BBD13,United States,United States,Part-Time,White,English,United States,Female,No
yfplmydw5yjabhlqfj6p0mmx,APPROVED,2021-01-20T18:51:36Z,2021-01-20T18:54:49Z,193.369,22,221,2,99,2021-01-20T19:54:36Z,684BBD13,Canada,United States,Other,White,English,United States,Male,Yes
ce1tr3kqmij6v6l2nmaoqo8a,APPROVED,2021-01-20T18:51:43Z,2021-01-20T18:57:55Z,371.91,60,487,1,100,2021-01-20T19:54:39Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
57b97uytedzwzlrkwuxg05y3,APPROVED,2021-01-20T18:51:50Z,2021-01-20T18:57:23Z,333.666,32,227,4,96,2021-01-20T19:54:41Z,684BBD13,Turkey,United States,Full-Time,White,DATA EXPIRED,United States,Male,Yes
2y7h99bltbmyzgrrpw6yzad0,APPROVED,2021-01-20T18:53:46Z,2021-01-20T18:59:35Z,349.389,29,159,1,100,2021-01-20T19:54:44Z,684BBD13,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Female,No
r8ilb42v7xw57s0xgzg035r2,APPROVED,2021-01-20T18:51:54Z,2021-01-20T19:02:32Z,637.976,23,153,0,100,2021-01-20T19:54:45Z,684BBD13,United States,United States,Other,White,DATA EXPIRED,United States,Female,Yes
xrefdeie9rvfyvgagwn6dt9e,APPROVED,2021-01-20T19:01:17Z,2021-01-20T19:05:05Z,227.982,33,603,3,99,2021-01-20T19:54:48Z,684BBD13,United States,United States,DATA EXPIRED,White,English,United States,Female,No
w8dqv12i2gvmodxwxlemo3uu,APPROVED,2021-01-20T18:52:13Z,2021-01-20T18:58:09Z,356.082,23,298,0,100,2021-01-20T19:54:49Z,684BBD13,United States,United States,Other,White,English,United States,Female,No
2xy4iewyp3w4113tngdwxhxf,APPROVED,2021-01-20T18:52:15Z,2021-01-20T18:55:24Z,188.69,24,97,1,100,2021-01-20T19:54:54Z,684BBD13,United States,United States,Part-Time,White,English,United States,Female,No
jn2ioxfdbwddlnpxf9dmcrvk,APPROVED,2021-01-20T18:52:24Z,2021-01-20T18:59:22Z,418.019,28,292,0,100,2021-01-20T19:54:54Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
ewtmdvjptiejvrucbhxzskrf,APPROVED,2021-01-20T18:53:07Z,2021-01-20T18:57:55Z,288.162,29,480,4,99,2021-01-20T19:54:58Z,684BBD13,United States,United States,Part-Time,White,English,United States,Female,No
mzpjsz9lemfix1mpplut0x5z,APPROVED,2021-01-20T18:53:14Z,2021-01-20T18:58:52Z,338.627,42,532,9,95,2021-01-20T19:54:58Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
fc2z9pjfalg0sn5zlc15vz59,APPROVED,2021-01-20T18:53:20Z,2021-01-20T18:56:13Z,172.387,25,52,0,100,2021-01-20T19:55:03Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
g1xcddkwbueu9nlirvbxkmir,APPROVED,2021-01-20T18:53:27Z,2021-01-20T18:59:02Z,335.385,38,686,1,100,2021-01-20T19:55:04Z,684BBD13,United States,United States,DATA EXPIRED,White,DATA EXPIRED,United States,Male,DATA EXPIRED
8d9p554wzjw9pyd0h5noglmo,APPROVED,2021-01-20T18:53:41Z,2021-01-20T18:58:30Z,288.809,27,111,0,100,2021-01-20T19:55:07Z,684BBD13,United States,United States,Part-Time,White,DATA EXPIRED,United States,Male,Yes
680cp8px7b6csdpvth8cyf5o,APPROVED,2021-01-20T18:53:39Z,2021-01-20T18:59:32Z,352.725,23,255,2,99,2021-01-20T19:55:09Z,684BBD13,United States,United States,Other,White,Spanish,United States,Male,Yes
35jwtv10ushijgqufg33ieqw,APPROVED,2021-01-20T18:53:44Z,2021-01-20T18:57:30Z,226.51,24,230,0,100,2021-01-20T19:55:12Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
8q81xqmwwxzns4aeyqaw6ywu,APPROVED,2021-01-20T18:54:07Z,2021-01-20T18:58:25Z,258.519,21,45,1,100,2021-01-20T19:55:14Z,684BBD13,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Male,No
sl680ghxgn2mpj2o7vbyg9ti,APPROVED,2021-01-20T18:54:06Z,2021-01-20T19:08:13Z,846.668,23,615,2,100,2021-01-20T19:55:16Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
dtcdbgqi86pcsbn0jyygkxdk,APPROVED,2021-01-20T18:54:07Z,2021-01-20T18:57:00Z,172.597,29,461,2,100,2021-01-20T19:55:18Z,684BBD13,United States,United States,Part-Time,White,English,United States,Male,No
zvwzkjak16cmi5xjhkcido9v,APPROVED,2021-01-20T18:54:23Z,2021-01-20T18:58:26Z,242.75,31,448,1,100,2021-01-20T19:55:22Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,Yes
ievvnarohwc741ghkwoj2qi8,APPROVED,2021-01-20T18:54:37Z,2021-01-20T18:59:01Z,264.524,30,612,4,99,2021-01-20T19:55:23Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
suknmefgm4fvy1j0t7jg41m2,APPROVED,2021-01-20T18:54:47Z,2021-01-20T18:58:34Z,226.599,37,255,0,100,2021-01-20T19:55:28Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
szx73vqzlcop8mwwplagl6jk,APPROVED,2021-01-20T18:54:49Z,2021-01-20T18:57:54Z,185.313,42,427,1,100,2021-01-20T19:55:30Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,DATA EXPIRED
3sd9uat8eqyyn4fgq0afv331,APPROVED,2021-01-20T18:58:23Z,2021-01-20T19:04:07Z,344.317,23,5,0,100,2021-01-20T19:55:32Z,684BBD13,United States,United States,Full-Time,White,NA,United States,Female,No
qlq27f2b3w20yonepzk9y05r,APPROVED,2021-01-20T18:55:11Z,2021-01-20T18:58:39Z,207.967,19,141,1,100,2021-01-20T19:55:35Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Female,Yes
9kwwq6y88j62gt678u4c7j9o,APPROVED,2021-01-20T18:55:14Z,2021-01-20T18:59:14Z,240.073,38,224,2,99,2021-01-20T19:55:36Z,684BBD13,United States,United States,Due to start a new job within the next month,White,DATA EXPIRED,United States,Male,DATA EXPIRED
65qpfdwk3j2hcuyzb4v376jh,APPROVED,2021-01-20T18:55:23Z,2021-01-20T19:03:29Z,486.096,28,531,3,100,2021-01-20T19:55:39Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,Yes
y76g2mum2eza8lp5s6ijabrw,APPROVED,2021-01-20T18:56:21Z,2021-01-20T19:00:25Z,244.366,30,548,0,100,2021-01-20T19:55:41Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
gad7uza00qiiext4sditjx51,APPROVED,2021-01-20T18:55:52Z,2021-01-20T19:00:57Z,304.662,50,638,3,100,2021-01-20T19:55:44Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
scg70f94uravb14zzd8id49k,RETURNED,2021-01-20T18:55:54Z,NA,8452.305603,37,1227,2,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
xljwpjq8bgu7aajhjd7yrs0l,APPROVED,2021-01-20T18:56:01Z,2021-01-20T18:58:19Z,137.284,32,616,2,100,2021-01-20T19:55:46Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
20hlgwrxjg5yqfad8nh50htc,APPROVED,2021-01-20T19:03:07Z,2021-01-20T19:08:19Z,312.052,43,9,0,100,2021-01-20T19:55:50Z,684BBD13,NA,NA,Full-Time,White,NA,United States,Male,NA
ynw0hb340mlx92pdjpxanio4,APPROVED,2021-01-20T18:56:11Z,2021-01-20T18:59:44Z,213.575,32,234,0,100,2021-01-20T19:55:53Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
8e4bl1w1w2ksayw1kcpgfi53,APPROVED,2021-01-20T18:56:10Z,2021-01-20T19:02:00Z,350.025,33,294,3,100,2021-01-20T19:55:52Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
75aopfknl1f537n6la9okdtg,APPROVED,2021-01-20T18:57:14Z,2021-01-20T19:05:37Z,503.243,42,244,1,100,2021-01-20T19:55:57Z,684BBD13,United States,United States,DATA EXPIRED,White,DATA EXPIRED,United States,Male,No
d4kt6vd12pvulnssxfqsuhi9,RETURNED,2021-01-20T18:56:47Z,NA,8400.251358,24,85,1,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
ve7wiedrvul2ynvyxkul3ogc,APPROVED,2021-01-20T18:56:56Z,2021-01-20T19:13:19Z,982.938,25,168,0,100,2021-01-20T19:55:57Z,684BBD13,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,No
4ajde0xsnflrqi2atjn83r5b,APPROVED,2021-01-20T18:56:58Z,2021-01-20T18:59:54Z,175.453,37,891,0,100,2021-01-20T19:56:02Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
e3ogwnbziaqdtlwlrk3bq9e4,APPROVED,2021-01-20T18:57:55Z,2021-01-20T19:06:59Z,544.62,73,475,0,100,2021-01-20T19:56:02Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
szyna0tnzzkp9xpbomo3nmz7,APPROVED,2021-01-20T18:58:22Z,2021-01-20T19:02:21Z,238.201,28,439,5,99,2021-01-20T19:56:08Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
blyhla8qkjecm8t2gs7vowyk,APPROVED,2021-01-20T18:58:32Z,2021-01-20T19:04:34Z,361.373,54,316,2,100,2021-01-20T19:56:08Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
ixg9z48eow0gu771q3oy1h0b,APPROVED,2021-01-20T18:58:34Z,2021-01-20T19:06:41Z,486.694,43,6,0,100,2021-01-20T19:56:12Z,684BBD13,NA,NA,Full-Time,White,NA,United States,Male,NA
1ifljh1je12gzos7twacyrmj,APPROVED,2021-01-20T18:58:32Z,2021-01-20T19:02:26Z,233.979,30,681,4,99,2021-01-20T19:56:14Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
bf8xtwsu68smgxdpxdf6m7jg,APPROVED,2021-01-20T18:58:43Z,2021-01-20T19:05:40Z,417.588,54,98,1,100,2021-01-20T19:56:15Z,684BBD13,United States,NA,Unemployed (and job seeking),White,NA,United States,Male,No
jyytwi5ll2t2jnu7hb7jwzr6,TIMED-OUT,2021-01-20T18:58:52Z,NA,8277.78551,60,170,0,100,NA,NA,United States,United States,DATA EXPIRED,White,DATA EXPIRED,United States,Female,DATA EXPIRED
1u4rgokj6zz02di9pu296fui,APPROVED,2021-01-20T18:59:25Z,2021-01-20T19:10:15Z,649.578,55,81,0,100,2021-01-20T19:56:19Z,684BBD13,United States,United States,Other,White,DATA EXPIRED,United States,Female,No
zcapvmelvjf4drrkiutx2pin,APPROVED,2021-01-20T19:01:36Z,2021-01-20T19:10:33Z,537.071,53,8,0,100,2021-01-20T19:56:20Z,684BBD13,NA,NA,Full-Time,White,NA,United States,Male,NA
2ekvfkut0wh4xkeldtqgb7am,APPROVED,2021-01-20T18:59:38Z,2021-01-20T19:04:21Z,283.104,29,1063,2,100,2021-01-20T19:56:23Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
wtsb0qt0vl4w9at8yc55gxjw,APPROVED,2021-01-20T18:59:39Z,2021-01-20T19:12:54Z,795.1,41,504,0,100,2021-01-20T19:56:23Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
3x9nbk8x7oenihral810mye0,APPROVED,2021-01-20T18:59:52Z,2021-01-20T19:04:29Z,277.624,54,831,2,100,2021-01-20T19:56:29Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
zrvu4o3wr5tmk62u491f0qxi,APPROVED,2021-01-20T19:00:11Z,2021-01-20T19:05:27Z,316.537,74,819,2,100,2021-01-20T19:56:30Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
d6jasb2n8qwn2fg2vt91omqa,APPROVED,2021-01-20T19:00:23Z,2021-01-20T19:04:53Z,269.726,21,180,5,97,2021-01-20T19:56:35Z,684BBD13,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Male,Yes
ffab27ssk9hda4h76w4sshce,APPROVED,2021-01-20T19:00:33Z,2021-01-20T19:13:09Z,756.351,49,314,0,100,2021-01-20T19:56:36Z,684BBD13,United States,United States,Part-Time,White,English,United States,Male,No
xmty0r5hibogemkcn1elzjp5,APPROVED,2021-01-20T19:00:38Z,2021-01-20T19:12:33Z,715.059,43,9,1,99,2021-01-20T19:56:40Z,684BBD13,NA,NA,Full-Time,White,NA,United States,Female,NA
evruav8kuj8ype694hw5zv0a,APPROVED,2021-01-20T19:00:39Z,2021-01-20T19:08:36Z,476.928,52,483,0,100,2021-01-20T19:56:41Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
h6skc3oo548ltlrm94h3lg7y,APPROVED,2021-01-20T19:04:01Z,2021-01-20T19:11:36Z,455.047,53,8,0,100,2021-01-20T19:56:43Z,684BBD13,NA,NA,Full-Time,White,NA,United States,Male,NA
b6sewuun59n1to2kzoawntxy,APPROVED,2021-01-20T19:03:19Z,2021-01-20T19:09:43Z,384.137,32,9,0,100,2021-01-20T19:56:46Z,684BBD13,United States,United States,Unemployed (and job seeking),White,NA,United States,Female,No
p5y37x87tkke9kt2cwhv1cmg,APPROVED,2021-01-20T19:01:06Z,2021-01-20T19:05:55Z,288.555,34,726,0,100,2021-01-20T19:56:47Z,684BBD13,United States,United States,Other,White,English,United States,Female,No
mxeyvjc2fi3siv03mg8rx92i,APPROVED,2021-01-20T19:01:10Z,2021-01-20T19:08:09Z,418.692,56,747,0,100,2021-01-20T19:56:50Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
xp3rfd1d19jgpr78qxfv4gf3,APPROVED,2021-01-20T19:01:15Z,2021-01-20T19:06:16Z,300.638,30,825,1,100,2021-01-20T19:56:51Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
fibkzdls2ffwedyn97dg6gk3,APPROVED,2021-01-20T19:01:23Z,2021-01-20T19:04:49Z,206.548,26,27,0,100,2021-01-20T19:56:56Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,Yes
a8y1qp454bw88z7a5vonye27,APPROVED,2021-01-20T19:01:29Z,2021-01-20T19:18:21Z,1011.566,54,336,5,97,2021-01-20T19:56:57Z,684BBD13,Cuba,United States,Part-Time,White,English,United States,Male,No
wpkk9efm6faamjh2epdrcbm7,APPROVED,2021-01-20T19:01:38Z,2021-01-20T19:05:48Z,249.316,23,509,3,99,2021-01-20T19:57:01Z,684BBD13,United States,United States,Part-Time,White,English,United States,Female,Yes
58lst9n85f33tnplsl616cbf,APPROVED,2021-01-20T19:01:40Z,2021-01-20T19:05:58Z,257.507,48,94,0,100,2021-01-20T19:57:02Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
5r0lpxby0rmos5vwvy76zw3z,APPROVED,2021-01-20T19:01:47Z,2021-01-20T19:06:48Z,300.656,23,7,0,100,2021-01-20T19:57:06Z,684BBD13,United States,United States,Unemployed (and job seeking),White,NA,United States,Male,No
ffemke7ydidzz6dyw7ib5vpi,APPROVED,2021-01-20T19:01:46Z,2021-01-20T19:08:16Z,389.632,30,1090,2,100,2021-01-20T19:57:07Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
6wuo7xgk0yotxzc3rdo8ug9u,APPROVED,2021-01-20T19:02:01Z,2021-01-20T19:06:24Z,262.367,20,214,0,100,2021-01-20T19:57:10Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Male,Yes
rya49cxg7wo3li6h9csefa41,APPROVED,2021-01-20T19:02:09Z,2021-01-20T19:11:50Z,580.724,61,680,1,100,2021-01-20T19:57:14Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
i246l6cm81mehuyhc83v61oo,APPROVED,2021-01-20T19:02:10Z,2021-01-20T19:06:47Z,276.8,22,32,0,100,2021-01-20T19:57:15Z,684BBD13,United States,United States,Unemployed (and job seeking),White,NA,United States,Female,No
8oowne2sjxw8o7l9q68sn4wy,APPROVED,2021-01-20T19:02:34Z,2021-01-20T19:06:47Z,252.613,21,531,0,100,2021-01-20T19:57:17Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,Yes
94the4m6pjmmpwr266rdpx4w,APPROVED,2021-01-20T19:02:29Z,2021-01-20T19:06:51Z,262.668,25,283,0,100,2021-01-20T19:57:20Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
snyvxtx7goty3fvnoyd6pc9f,APPROVED,2021-01-20T19:02:37Z,2021-01-20T19:11:24Z,526.617,48,362,5,97,2021-01-20T19:57:23Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
go6kze2rbtfe8xv1tuw08lyt,APPROVED,2021-01-20T19:02:38Z,2021-01-20T19:11:16Z,518.18,34,591,3,100,2021-01-20T19:57:25Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
l3jf9aasv93yf0lqsputvgis,APPROVED,2021-01-20T19:02:51Z,2021-01-20T19:09:44Z,413.511,22,316,1,100,2021-01-20T19:57:29Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
636jv9kvej9kose8y98pvmh4,APPROVED,2021-01-20T19:02:56Z,2021-01-20T19:11:40Z,524.156,32,351,1,100,2021-01-20T19:57:31Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
s8jc5tl423lm4atrj5br9xej,APPROVED,2021-01-20T19:02:54Z,2021-01-20T19:06:56Z,241.712,20,153,3,98,2021-01-20T19:57:34Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,Yes
lqms14wxlqvfdueplcrcxo9m,APPROVED,2021-01-20T19:03:09Z,2021-01-20T19:06:14Z,184.363,20,95,0,100,2021-01-20T19:57:36Z,684BBD13,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Male,Yes
0oitupk1hlk49j3k14ei5hkg,APPROVED,2021-01-20T19:03:18Z,2021-01-20T19:06:34Z,196.874,41,161,0,100,2021-01-20T19:57:37Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
twro1ft59abdn0uwf13du7p4,APPROVED,2021-01-20T19:03:24Z,2021-01-20T19:10:13Z,409.272,31,32,0,100,2021-01-20T19:57:40Z,684BBD13,Jamaica,United States,Unemployed (and job seeking),White,English,United States,Female,No
dlqyg0l9rd8cg1tf021a901b,APPROVED,2021-01-20T19:03:28Z,2021-01-20T19:08:19Z,290.771,26,269,3,99,2021-01-20T19:57:42Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
kmzi5knxeofw8x2idr57sbbs,APPROVED,2021-01-20T19:07:56Z,2021-01-20T19:18:41Z,645.886,47,8,0,100,2021-01-20T19:57:44Z,684BBD13,NA,NA,Full-Time,White,NA,United States,Male,NA
s138qiekzhf2nabm54e5dmbl,APPROVED,2021-01-20T19:03:37Z,2021-01-20T19:08:31Z,293.344,36,517,0,100,2021-01-20T19:57:47Z,684BBD13,Panama,United States,Part-Time,White,English,United States,Male,No
9qr7lp8na4vek9d533lrdmg9,APPROVED,2021-01-20T19:04:08Z,2021-01-20T19:11:06Z,418.002,43,272,0,100,2021-01-20T19:57:48Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
lhxucftcv04iw64gkp9u5xsi,APPROVED,2021-01-20T19:04:13Z,2021-01-20T19:09:52Z,339.06,44,544,3,100,2021-01-20T19:57:53Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
mjj1arlpiogtjpr6mzdi4l52,APPROVED,2021-01-20T19:04:26Z,2021-01-20T19:11:01Z,395.081,24,42,0,100,2021-01-20T19:57:54Z,684BBD13,United States,United States,Other,White,DATA EXPIRED,United States,Male,Yes
mxoc1j5vdt8wkfuxy7fwakh1,APPROVED,2021-01-20T19:04:46Z,2021-01-20T19:09:59Z,312.827,70,464,2,100,2021-01-20T19:57:58Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
tvhe8oldlkq3pu11wm6e8jt4,APPROVED,2021-01-20T19:04:48Z,2021-01-20T19:09:09Z,261.333,36,173,0,100,2021-01-20T19:57:59Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,Yes
73vk0gzcl79f6oiid5xt6spy,APPROVED,2021-01-20T19:05:01Z,2021-01-20T19:08:02Z,180.538,26,18,0,100,2021-01-20T19:58:04Z,684BBD13,United States,United States,Full-Time,White,NA,United States,Male,No
fk3u733k4jzptc61p3kg4diz,APPROVED,2021-01-20T19:05:17Z,2021-01-20T19:17:59Z,762.74,33,970,1,100,2021-01-20T19:58:05Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
ija8gd6if7jlz4s6gkwp0ui5,APPROVED,2021-01-20T19:05:12Z,2021-01-20T19:10:05Z,292.922,41,634,1,100,2021-01-20T19:58:09Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
v54x6ks9nmamdsqgsnur9wyo,APPROVED,2021-01-20T19:05:21Z,2021-01-20T19:13:24Z,483.729,19,334,2,99,2021-01-20T19:58:11Z,684BBD13,United States,United States,Other,White,English,United States,Male,No
jgs0x4iuta898amnerwrdaoc,APPROVED,2021-01-20T19:05:33Z,2021-01-20T19:14:24Z,530.514,52,283,0,100,2021-01-20T19:58:15Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Male,No
i9qalfl3pa6jhean54qrs8d2,APPROVED,2021-01-20T19:05:33Z,2021-01-20T19:11:10Z,337.157,36,512,1,100,2021-01-20T19:58:16Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Male,No
urtvym6esqc8nra3kj388r7h,APPROVED,2021-01-20T19:05:36Z,2021-01-20T19:10:53Z,317.225,38,357,0,100,2021-01-20T19:58:21Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
szy0useqj2ygwwadg0i82kie,APPROVED,2021-01-20T19:06:11Z,2021-01-20T19:10:04Z,232.946,28,379,2,100,2021-01-20T19:58:22Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
0phphjiusepjkjws93e52ltm,APPROVED,2021-01-20T19:05:59Z,2021-01-20T19:13:44Z,464.352,26,1134,0,100,2021-01-20T19:58:26Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
30iq74r2ygz36x1leellkrrf,APPROVED,2021-01-20T19:06:14Z,2021-01-20T19:17:52Z,697.165,39,1437,2,100,2021-01-20T19:58:27Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
g2uxtuek0jx8izw1y6kund85,APPROVED,2021-01-20T19:06:21Z,2021-01-20T19:12:48Z,387.478,34,487,1,100,2021-01-20T19:58:33Z,684BBD13,United States,United States,DATA EXPIRED,White,DATA EXPIRED,United States,Male,DATA EXPIRED
z5qbalxdm7k0xo76afw0tx7i,APPROVED,2021-01-20T19:06:39Z,2021-01-20T19:12:55Z,375.902,60,1253,0,100,2021-01-20T19:58:38Z,684BBD13,United States,United States,Other,White,English,United States,Female,No
0ffu58tfkcwcix1c6ary5sqd,APPROVED,2021-01-20T19:06:39Z,2021-01-20T19:10:20Z,221.18,28,384,1,100,2021-01-20T19:58:38Z,684BBD13,United States,United States,Other,White,English,United States,Female,No
dd8m262po6qx97qf2o7ogq0u,APPROVED,2021-01-20T19:06:42Z,2021-01-20T19:11:04Z,261.458,33,700,2,100,2021-01-20T19:58:43Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
jkgjg0hjwcz75idvega31tjr,APPROVED,2021-01-20T19:10:53Z,2021-01-20T19:15:51Z,298.683,21,704,2,100,2021-01-20T19:58:48Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,Yes
pvme9dsxlo592tm2qjragv54,APPROVED,2021-01-20T19:07:04Z,2021-01-20T19:14:47Z,463.496,76,91,0,100,2021-01-20T19:58:50Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Male,No
