id,sample,action,assigned,q1_1,q1_2,q1_3,q2,q3,action_text
58,without_degree,53,0,NA,NA,NA,NA,NA,"damage commerical property (e.g., shop windows)"
58,without_degree,54,0,NA,NA,NA,NA,NA,"damage public property (e.g., goverment buildings)"
58,without_degree,55,1,2,1,1,4,2,mock or insult politicians who oppose the cause
58,without_degree,56,0,NA,NA,NA,NA,NA,mock or insult individuals who oppose the cause
58,without_degree,57,1,3,3,3,2,5,"soil politicians who oppose the cause (e.g., throwing eggs at them)"
58,without_degree,58,0,NA,NA,NA,NA,NA,threaten politicians who oppose the cause with physical harm
58,without_degree,59,0,NA,NA,NA,NA,NA,threaten individuals who oppose the cause with physical harm
58,without_degree,60,1,4,3,4,1,5,"threaten to attack members of the public (e.g., by making a bomb threat)"
58,without_degree,61,0,NA,NA,NA,NA,NA,"bribe politicians, representatives, and other elected officials"
58,without_degree,62,0,NA,NA,NA,NA,NA,blackmail politicians who oppose the cause
58,without_degree,63,0,NA,NA,NA,NA,NA,blackmail individuals who oppose the cause
58,without_degree,64,1,3,1,3,3,2,refuse to eat (hunger strike)
58,without_degree,65,1,4,3,4,1,5,"physically harm oneself (e.g., setting oneself on fire)"
58,without_degree,66,1,3,3,4,2,5,"attack politicians with the intention of harming them (e.g., punching them)"
58,without_degree,67,1,4,4,4,1,5,"attack politicians with the intention of killing them (e.g., stabbing them)"
58,without_degree,68,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of harming them (e.g., punching them)"
58,without_degree,69,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of killing them (e.g., stabbing them)"
58,without_degree,70,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of harming them (e.g., punching them)"
58,without_degree,71,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of killing them (e.g., stabbing them)"
58,without_degree,72,1,4,4,4,1,5,"attack members of the public (e.g., by setting off a bomb in a public place)"
59,without_degree,1,0,NA,NA,NA,NA,NA,sign or start a petition
59,without_degree,2,1,1,1,1,4,2,"hand out flyers, leaflets, or pamphlets"
59,without_degree,3,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is allowed and encouraged
59,without_degree,4,0,NA,NA,NA,NA,NA,hold meetings to inform the public
59,without_degree,5,0,NA,NA,NA,NA,NA,hold meetings to influence the public
59,without_degree,6,0,NA,NA,NA,NA,NA,make a public speech
59,without_degree,7,1,3,1,1,4,3,"get involved in the media (e.g., newspapers, radio, television) to inform the public"
59,without_degree,8,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to influence the public"
59,without_degree,9,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to inform the public"
59,without_degree,10,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public"
59,without_degree,11,0,NA,NA,NA,NA,NA,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion"
59,without_degree,12,0,NA,NA,NA,NA,NA,"pay for adverts in the media (e.g., newspapers, radio, television) to influence public opinion"
59,without_degree,13,0,NA,NA,NA,NA,NA,"visit people in their homes to inform them about an issue (canvassing, door knocking)"
59,without_degree,14,0,NA,NA,NA,NA,NA,"visit people in their homes to convince them about an issue (canvassing, door knocking)"
59,without_degree,15,0,NA,NA,NA,NA,NA,spread misinformation to influence public opinion
59,without_degree,16,0,NA,NA,NA,NA,NA,spread rumours about politicians who oppose the cause
59,without_degree,17,0,NA,NA,NA,NA,NA,wear or display political symbols
59,without_degree,18,0,NA,NA,NA,NA,NA,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem)"
59,without_degree,19,1,4,4,4,1,5,deface flags or other national symbols
59,without_degree,20,0,NA,NA,NA,NA,NA,attend or organise a protest march
59,without_degree,21,1,3,1,1,4,4,attend or organise a protest rally
59,without_degree,22,0,NA,NA,NA,NA,NA,"stand or sit in a building and refuse to leave (stand-in, sit-in)"
59,without_degree,23,0,NA,NA,NA,NA,NA,enter and refuse to leave a building (occupation)
59,without_degree,24,0,NA,NA,NA,NA,NA,join or form a trade/labor union
59,without_degree,25,0,NA,NA,NA,NA,NA,join or form a group of activists
59,without_degree,26,0,NA,NA,NA,NA,NA,join or form a political party
59,without_degree,27,0,NA,NA,NA,NA,NA,donate to political parties who support the cause
59,without_degree,28,0,NA,NA,NA,NA,NA,donate to political parties to make them change their position on an issue
59,without_degree,29,1,2,1,1,2,4,donate to activist groups who support the cause
59,without_degree,30,1,1,1,1,5,1,donate to charities who support the cause
59,without_degree,31,1,1,1,1,4,2,voting for candidates/parties
59,without_degree,32,1,3,1,1,4,2,"write letters to politicians, representatives and elected officials"
59,without_degree,33,0,NA,NA,NA,NA,NA,stand in an election
59,without_degree,34,0,NA,NA,NA,NA,NA,boycott an election by not voting or spoiling one's ballot
59,without_degree,35,0,NA,NA,NA,NA,NA,participate in a public meeting of representatives and elected officials
59,without_degree,36,1,2,1,1,3,2,"refuse to pay fees, fines, and taxes"
59,without_degree,37,0,NA,NA,NA,NA,NA,refuse to cooperate with the police and other government agencies
59,without_degree,38,0,NA,NA,NA,NA,NA,refuse to work (strike)
59,without_degree,39,1,1,1,3,2,4,refuse to pay rent (rent strike)
59,without_degree,40,1,2,1,2,1,4,"refuse service (e.g., in a restaurant or shop) to individuals who oppose the cause"
59,without_degree,41,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to politicians who oppose the cause"
59,without_degree,42,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge individuals who oppose the cause
59,without_degree,43,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge politicians who oppose the cause
59,without_degree,44,1,2,1,1,3,3,do not buy goods or services from companies who oppose the cause (consumers' boycott)
59,without_degree,45,0,NA,NA,NA,NA,NA,refuse to accept honours or awards in protest
59,without_degree,46,0,NA,NA,NA,NA,NA,"disrupt traffic (e.g., blocking roads)"
59,without_degree,47,0,NA,NA,NA,NA,NA,"disrupt public services (e.g., shutting down government websites)"
59,without_degree,48,1,3,1,3,2,4,"disrupt private life of politicians (e.g., protesting outside their home)"
59,without_degree,49,1,4,1,2,2,4,"disrupt public events (e.g., a sports game) with a political message"
59,without_degree,50,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is not allowed or encouraged
59,without_degree,51,0,NA,NA,NA,NA,NA,spray paint political messages in public places
59,without_degree,52,0,NA,NA,NA,NA,NA,"damage private property (e.g., cars or houses)"
59,without_degree,53,1,4,4,4,1,5,"damage commerical property (e.g., shop windows)"
59,without_degree,54,1,4,4,4,1,5,"damage public property (e.g., goverment buildings)"
59,without_degree,55,0,NA,NA,NA,NA,NA,mock or insult politicians who oppose the cause
59,without_degree,56,1,4,3,3,1,5,mock or insult individuals who oppose the cause
59,without_degree,57,0,NA,NA,NA,NA,NA,"soil politicians who oppose the cause (e.g., throwing eggs at them)"
59,without_degree,58,0,NA,NA,NA,NA,NA,threaten politicians who oppose the cause with physical harm
59,without_degree,59,0,NA,NA,NA,NA,NA,threaten individuals who oppose the cause with physical harm
59,without_degree,60,0,NA,NA,NA,NA,NA,"threaten to attack members of the public (e.g., by making a bomb threat)"
59,without_degree,61,1,4,1,1,1,5,"bribe politicians, representatives, and other elected officials"
59,without_degree,62,0,NA,NA,NA,NA,NA,blackmail politicians who oppose the cause
59,without_degree,63,0,NA,NA,NA,NA,NA,blackmail individuals who oppose the cause
59,without_degree,64,0,NA,NA,NA,NA,NA,refuse to eat (hunger strike)
59,without_degree,65,1,4,4,4,1,5,"physically harm oneself (e.g., setting oneself on fire)"
59,without_degree,66,0,NA,NA,NA,NA,NA,"attack politicians with the intention of harming them (e.g., punching them)"
59,without_degree,67,0,NA,NA,NA,NA,NA,"attack politicians with the intention of killing them (e.g., stabbing them)"
59,without_degree,68,1,4,4,4,1,5,"attack police officers and other government agents with the intention of harming them (e.g., punching them)"
59,without_degree,69,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of killing them (e.g., stabbing them)"
59,without_degree,70,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of harming them (e.g., punching them)"
59,without_degree,71,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of killing them (e.g., stabbing them)"
59,without_degree,72,0,NA,NA,NA,NA,NA,"attack members of the public (e.g., by setting off a bomb in a public place)"
60,student,1,0,NA,NA,NA,NA,NA,sign or start a petition
60,student,2,0,NA,NA,NA,NA,NA,"hand out flyers, leaflets, or pamphlets"
60,student,3,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is allowed and encouraged
60,student,4,0,NA,NA,NA,NA,NA,hold meetings to inform the public
60,student,5,0,NA,NA,NA,NA,NA,hold meetings to influence the public
60,student,6,0,NA,NA,NA,NA,NA,make a public speech
60,student,7,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to inform the public"
60,student,8,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to influence the public"
60,student,9,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to inform the public"
60,student,10,1,1,1,1,5,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public"
60,student,11,0,NA,NA,NA,NA,NA,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion"
60,student,12,1,1,1,1,1,1,"pay for adverts in the media (e.g., newspapers, radio, television) to influence public opinion"
60,student,13,0,NA,NA,NA,NA,NA,"visit people in their homes to inform them about an issue (canvassing, door knocking)"
60,student,14,0,NA,NA,NA,NA,NA,"visit people in their homes to convince them about an issue (canvassing, door knocking)"
60,student,15,0,NA,NA,NA,NA,NA,spread misinformation to influence public opinion
60,student,16,1,2,1,2,1,4,spread rumours about politicians who oppose the cause
60,student,17,0,NA,NA,NA,NA,NA,wear or display political symbols
60,student,18,0,NA,NA,NA,NA,NA,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem)"
60,student,19,0,NA,NA,NA,NA,NA,deface flags or other national symbols
60,student,20,0,NA,NA,NA,NA,NA,attend or organise a protest march
60,student,21,0,NA,NA,NA,NA,NA,attend or organise a protest rally
60,student,22,0,NA,NA,NA,NA,NA,"stand or sit in a building and refuse to leave (stand-in, sit-in)"
60,student,23,0,NA,NA,NA,NA,NA,enter and refuse to leave a building (occupation)
60,student,24,0,NA,NA,NA,NA,NA,join or form a trade/labor union
60,student,25,0,NA,NA,NA,NA,NA,join or form a group of activists
60,student,26,0,NA,NA,NA,NA,NA,join or form a political party
60,student,27,0,NA,NA,NA,NA,NA,donate to political parties who support the cause
60,student,28,0,NA,NA,NA,NA,NA,donate to political parties to make them change their position on an issue
60,student,29,1,1,1,1,5,1,donate to activist groups who support the cause
60,student,30,1,1,1,1,5,1,donate to charities who support the cause
60,student,31,1,1,1,1,5,1,voting for candidates/parties
60,student,32,1,1,1,1,5,1,"write letters to politicians, representatives and elected officials"
60,student,33,0,NA,NA,NA,NA,NA,stand in an election
60,student,34,0,NA,NA,NA,NA,NA,boycott an election by not voting or spoiling one's ballot
60,student,35,0,NA,NA,NA,NA,NA,participate in a public meeting of representatives and elected officials
60,student,36,0,NA,NA,NA,NA,NA,"refuse to pay fees, fines, and taxes"
60,student,37,1,3,1,3,2,4,refuse to cooperate with the police and other government agencies
60,student,38,0,NA,NA,NA,NA,NA,refuse to work (strike)
60,student,39,0,NA,NA,NA,NA,NA,refuse to pay rent (rent strike)
60,student,40,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to individuals who oppose the cause"
60,student,41,1,3,1,3,3,4,"refuse service (e.g., in a restaurant or shop) to politicians who oppose the cause"
60,student,42,1,3,1,2,3,4,refuse to interact with or acknowledge individuals who oppose the cause
60,student,43,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge politicians who oppose the cause
60,student,44,0,NA,NA,NA,NA,NA,do not buy goods or services from companies who oppose the cause (consumers' boycott)
60,student,45,1,3,1,1,3,2,refuse to accept honours or awards in protest
60,student,46,0,NA,NA,NA,NA,NA,"disrupt traffic (e.g., blocking roads)"
60,student,47,0,NA,NA,NA,NA,NA,"disrupt public services (e.g., shutting down government websites)"
60,student,48,1,3,1,3,2,4,"disrupt private life of politicians (e.g., protesting outside their home)"
60,student,49,1,3,1,2,3,4,"disrupt public events (e.g., a sports game) with a political message"
60,student,50,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is not allowed or encouraged
60,student,51,0,NA,NA,NA,NA,NA,spray paint political messages in public places
60,student,52,0,NA,NA,NA,NA,NA,"damage private property (e.g., cars or houses)"
60,student,53,0,NA,NA,NA,NA,NA,"damage commerical property (e.g., shop windows)"
60,student,54,1,4,4,4,1,5,"damage public property (e.g., goverment buildings)"
60,student,55,0,NA,NA,NA,NA,NA,mock or insult politicians who oppose the cause
60,student,56,0,NA,NA,NA,NA,NA,mock or insult individuals who oppose the cause
60,student,57,0,NA,NA,NA,NA,NA,"soil politicians who oppose the cause (e.g., throwing eggs at them)"
60,student,58,0,NA,NA,NA,NA,NA,threaten politicians who oppose the cause with physical harm
60,student,59,0,NA,NA,NA,NA,NA,threaten individuals who oppose the cause with physical harm
60,student,60,0,NA,NA,NA,NA,NA,"threaten to attack members of the public (e.g., by making a bomb threat)"
60,student,61,0,NA,NA,NA,NA,NA,"bribe politicians, representatives, and other elected officials"
60,student,62,0,NA,NA,NA,NA,NA,blackmail politicians who oppose the cause
60,student,63,0,NA,NA,NA,NA,NA,blackmail individuals who oppose the cause
60,student,64,0,NA,NA,NA,NA,NA,refuse to eat (hunger strike)
60,student,65,1,4,4,4,2,5,"physically harm oneself (e.g., setting oneself on fire)"
60,student,66,1,4,4,4,1,5,"attack politicians with the intention of harming them (e.g., punching them)"
60,student,67,1,4,4,4,1,5,"attack politicians with the intention of killing them (e.g., stabbing them)"
60,student,68,1,4,4,4,1,5,"attack police officers and other government agents with the intention of harming them (e.g., punching them)"
60,student,69,1,4,4,4,1,5,"attack police officers and other government agents with the intention of killing them (e.g., stabbing them)"
60,student,70,1,4,4,4,1,5,"attack individuals who oppose the cause with the intention of harming them (e.g., punching them)"
60,student,71,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of killing them (e.g., stabbing them)"
60,student,72,0,NA,NA,NA,NA,NA,"attack members of the public (e.g., by setting off a bomb in a public place)"
61,without_degree,1,0,NA,NA,NA,NA,NA,sign or start a petition
61,without_degree,2,0,NA,NA,NA,NA,NA,"hand out flyers, leaflets, or pamphlets"
61,without_degree,3,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is allowed and encouraged
61,without_degree,4,0,NA,NA,NA,NA,NA,hold meetings to inform the public
61,without_degree,5,0,NA,NA,NA,NA,NA,hold meetings to influence the public
61,without_degree,6,1,1,1,1,3,2,make a public speech
61,without_degree,7,1,1,1,1,4,2,"get involved in the media (e.g., newspapers, radio, television) to inform the public"
61,without_degree,8,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to influence the public"
61,without_degree,9,1,1,1,1,4,2,"use social media (e.g., Facebook, Twitter, Instagram) to inform the public"
61,without_degree,10,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public"
61,without_degree,11,0,NA,NA,NA,NA,NA,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion"
61,without_degree,12,0,NA,NA,NA,NA,NA,"pay for adverts in the media (e.g., newspapers, radio, television) to influence public opinion"
61,without_degree,13,0,NA,NA,NA,NA,NA,"visit people in their homes to inform them about an issue (canvassing, door knocking)"
61,without_degree,14,0,NA,NA,NA,NA,NA,"visit people in their homes to convince them about an issue (canvassing, door knocking)"
61,without_degree,15,0,NA,NA,NA,NA,NA,spread misinformation to influence public opinion
61,without_degree,16,0,NA,NA,NA,NA,NA,spread rumours about politicians who oppose the cause
61,without_degree,17,0,NA,NA,NA,NA,NA,wear or display political symbols
61,without_degree,18,1,1,1,1,3,2,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem)"
61,without_degree,19,0,NA,NA,NA,NA,NA,deface flags or other national symbols
61,without_degree,20,0,NA,NA,NA,NA,NA,attend or organise a protest march
61,without_degree,21,1,2,1,1,4,3,attend or organise a protest rally
61,without_degree,22,0,NA,NA,NA,NA,NA,"stand or sit in a building and refuse to leave (stand-in, sit-in)"
61,without_degree,23,0,NA,NA,NA,NA,NA,enter and refuse to leave a building (occupation)
61,without_degree,24,0,NA,NA,NA,NA,NA,join or form a trade/labor union
61,without_degree,25,0,NA,NA,NA,NA,NA,join or form a group of activists
61,without_degree,26,0,NA,NA,NA,NA,NA,join or form a political party
61,without_degree,27,1,1,1,1,4,2,donate to political parties who support the cause
61,without_degree,28,0,NA,NA,NA,NA,NA,donate to political parties to make them change their position on an issue
61,without_degree,29,0,NA,NA,NA,NA,NA,donate to activist groups who support the cause
61,without_degree,30,0,NA,NA,NA,NA,NA,donate to charities who support the cause
61,without_degree,31,0,NA,NA,NA,NA,NA,voting for candidates/parties
61,without_degree,32,1,1,1,1,4,3,"write letters to politicians, representatives and elected officials"
61,without_degree,33,0,NA,NA,NA,NA,NA,stand in an election
61,without_degree,34,1,1,1,1,4,4,boycott an election by not voting or spoiling one's ballot
61,without_degree,35,0,NA,NA,NA,NA,NA,participate in a public meeting of representatives and elected officials
61,without_degree,36,0,NA,NA,NA,NA,NA,"refuse to pay fees, fines, and taxes"
61,without_degree,37,0,NA,NA,NA,NA,NA,refuse to cooperate with the police and other government agencies
61,without_degree,38,1,3,1,2,3,3,refuse to work (strike)
61,without_degree,39,1,2,1,1,2,4,refuse to pay rent (rent strike)
61,without_degree,40,1,3,1,2,2,4,"refuse service (e.g., in a restaurant or shop) to individuals who oppose the cause"
61,without_degree,41,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to politicians who oppose the cause"
61,without_degree,42,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge individuals who oppose the cause
61,without_degree,43,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge politicians who oppose the cause
61,without_degree,44,0,NA,NA,NA,NA,NA,do not buy goods or services from companies who oppose the cause (consumers' boycott)
61,without_degree,45,0,NA,NA,NA,NA,NA,refuse to accept honours or awards in protest
61,without_degree,46,0,NA,NA,NA,NA,NA,"disrupt traffic (e.g., blocking roads)"
61,without_degree,47,0,NA,NA,NA,NA,NA,"disrupt public services (e.g., shutting down government websites)"
61,without_degree,48,1,3,1,1,3,3,"disrupt private life of politicians (e.g., protesting outside their home)"
61,without_degree,49,0,NA,NA,NA,NA,NA,"disrupt public events (e.g., a sports game) with a political message"
61,without_degree,50,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is not allowed or encouraged
61,without_degree,51,0,NA,NA,NA,NA,NA,spray paint political messages in public places
61,without_degree,52,0,NA,NA,NA,NA,NA,"damage private property (e.g., cars or houses)"
61,without_degree,53,0,NA,NA,NA,NA,NA,"damage commerical property (e.g., shop windows)"
61,without_degree,54,0,NA,NA,NA,NA,NA,"damage public property (e.g., goverment buildings)"
61,without_degree,55,0,NA,NA,NA,NA,NA,mock or insult politicians who oppose the cause
61,without_degree,56,0,NA,NA,NA,NA,NA,mock or insult individuals who oppose the cause
61,without_degree,57,1,3,3,3,2,4,"soil politicians who oppose the cause (e.g., throwing eggs at them)"
61,without_degree,58,0,NA,NA,NA,NA,NA,threaten politicians who oppose the cause with physical harm
61,without_degree,59,0,NA,NA,NA,NA,NA,threaten individuals who oppose the cause with physical harm
61,without_degree,60,0,NA,NA,NA,NA,NA,"threaten to attack members of the public (e.g., by making a bomb threat)"
61,without_degree,61,1,3,1,2,1,5,"bribe politicians, representatives, and other elected officials"
61,without_degree,62,0,NA,NA,NA,NA,NA,blackmail politicians who oppose the cause
61,without_degree,63,0,NA,NA,NA,NA,NA,blackmail individuals who oppose the cause
61,without_degree,64,1,2,1,3,2,4,refuse to eat (hunger strike)
61,without_degree,65,1,3,4,4,1,5,"physically harm oneself (e.g., setting oneself on fire)"
61,without_degree,66,0,NA,NA,NA,NA,NA,"attack politicians with the intention of harming them (e.g., punching them)"
61,without_degree,67,1,4,4,4,1,5,"attack politicians with the intention of killing them (e.g., stabbing them)"
61,without_degree,68,1,4,4,4,2,5,"attack police officers and other government agents with the intention of harming them (e.g., punching them)"
61,without_degree,69,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of killing them (e.g., stabbing them)"
61,without_degree,70,1,4,4,4,1,5,"attack individuals who oppose the cause with the intention of harming them (e.g., punching them)"
61,without_degree,71,1,4,4,4,1,5,"attack individuals who oppose the cause with the intention of killing them (e.g., stabbing them)"
61,without_degree,72,0,NA,NA,NA,NA,NA,"attack members of the public (e.g., by setting off a bomb in a public place)"
62,student,1,0,NA,NA,NA,NA,NA,sign or start a petition
62,student,2,0,NA,NA,NA,NA,NA,"hand out flyers, leaflets, or pamphlets"
62,student,3,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is allowed and encouraged
62,student,4,0,NA,NA,NA,NA,NA,hold meetings to inform the public
62,student,5,0,NA,NA,NA,NA,NA,hold meetings to influence the public
62,student,6,0,NA,NA,NA,NA,NA,make a public speech
62,student,7,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to inform the public"
62,student,8,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to influence the public"
62,student,9,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to inform the public"
62,student,10,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public"
62,student,11,0,NA,NA,NA,NA,NA,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion"
62,student,12,0,NA,NA,NA,NA,NA,"pay for adverts in the media (e.g., newspapers, radio, television) to influence public opinion"
62,student,13,0,NA,NA,NA,NA,NA,"visit people in their homes to inform them about an issue (canvassing, door knocking)"
62,student,14,0,NA,NA,NA,NA,NA,"visit people in their homes to convince them about an issue (canvassing, door knocking)"
62,student,15,0,NA,NA,NA,NA,NA,spread misinformation to influence public opinion
62,student,16,1,4,2,4,2,4,spread rumours about politicians who oppose the cause
62,student,17,0,NA,NA,NA,NA,NA,wear or display political symbols
62,student,18,1,2,1,1,3,3,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem)"
62,student,19,1,4,4,4,1,5,deface flags or other national symbols
62,student,20,1,2,1,1,4,2,attend or organise a protest march
62,student,21,0,NA,NA,NA,NA,NA,attend or organise a protest rally
62,student,22,0,NA,NA,NA,NA,NA,"stand or sit in a building and refuse to leave (stand-in, sit-in)"
62,student,23,1,3,1,2,3,4,enter and refuse to leave a building (occupation)
62,student,24,0,NA,NA,NA,NA,NA,join or form a trade/labor union
62,student,25,0,NA,NA,NA,NA,NA,join or form a group of activists
62,student,26,1,1,1,1,4,2,join or form a political party
62,student,27,1,1,1,1,3,2,donate to political parties who support the cause
62,student,28,0,NA,NA,NA,NA,NA,donate to political parties to make them change their position on an issue
62,student,29,0,NA,NA,NA,NA,NA,donate to activist groups who support the cause
62,student,30,0,NA,NA,NA,NA,NA,donate to charities who support the cause
62,student,31,0,NA,NA,NA,NA,NA,voting for candidates/parties
62,student,32,1,1,1,1,5,1,"write letters to politicians, representatives and elected officials"
62,student,33,0,NA,NA,NA,NA,NA,stand in an election
62,student,34,0,NA,NA,NA,NA,NA,boycott an election by not voting or spoiling one's ballot
62,student,35,1,1,1,1,5,1,participate in a public meeting of representatives and elected officials
62,student,36,1,3,1,3,2,4,"refuse to pay fees, fines, and taxes"
62,student,37,1,4,4,4,1,5,refuse to cooperate with the police and other government agencies
62,student,38,1,2,1,1,4,1,refuse to work (strike)
62,student,39,0,NA,NA,NA,NA,NA,refuse to pay rent (rent strike)
62,student,40,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to individuals who oppose the cause"
62,student,41,1,4,1,4,1,5,"refuse service (e.g., in a restaurant or shop) to politicians who oppose the cause"
62,student,42,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge individuals who oppose the cause
62,student,43,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge politicians who oppose the cause
62,student,44,0,NA,NA,NA,NA,NA,do not buy goods or services from companies who oppose the cause (consumers' boycott)
62,student,45,0,NA,NA,NA,NA,NA,refuse to accept honours or awards in protest
62,student,46,1,4,1,2,3,3,"disrupt traffic (e.g., blocking roads)"
62,student,47,1,4,3,4,1,5,"disrupt public services (e.g., shutting down government websites)"
62,student,48,0,NA,NA,NA,NA,NA,"disrupt private life of politicians (e.g., protesting outside their home)"
62,student,49,1,4,1,3,2,4,"disrupt public events (e.g., a sports game) with a political message"
62,student,50,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is not allowed or encouraged
62,student,51,1,4,2,4,1,5,spray paint political messages in public places
62,student,52,0,NA,NA,NA,NA,NA,"damage private property (e.g., cars or houses)"
62,student,53,0,NA,NA,NA,NA,NA,"damage commerical property (e.g., shop windows)"
62,student,54,0,NA,NA,NA,NA,NA,"damage public property (e.g., goverment buildings)"
62,student,55,0,NA,NA,NA,NA,NA,mock or insult politicians who oppose the cause
62,student,56,0,NA,NA,NA,NA,NA,mock or insult individuals who oppose the cause
62,student,57,0,NA,NA,NA,NA,NA,"soil politicians who oppose the cause (e.g., throwing eggs at them)"
62,student,58,0,NA,NA,NA,NA,NA,threaten politicians who oppose the cause with physical harm
62,student,59,0,NA,NA,NA,NA,NA,threaten individuals who oppose the cause with physical harm
62,student,60,0,NA,NA,NA,NA,NA,"threaten to attack members of the public (e.g., by making a bomb threat)"
62,student,61,0,NA,NA,NA,NA,NA,"bribe politicians, representatives, and other elected officials"
62,student,62,1,4,3,4,1,5,blackmail politicians who oppose the cause
62,student,63,0,NA,NA,NA,NA,NA,blackmail individuals who oppose the cause
62,student,64,1,1,1,1,4,2,refuse to eat (hunger strike)
62,student,65,0,NA,NA,NA,NA,NA,"physically harm oneself (e.g., setting oneself on fire)"
62,student,66,0,NA,NA,NA,NA,NA,"attack politicians with the intention of harming them (e.g., punching them)"
62,student,67,0,NA,NA,NA,NA,NA,"attack politicians with the intention of killing them (e.g., stabbing them)"
62,student,68,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of harming them (e.g., punching them)"
62,student,69,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of killing them (e.g., stabbing them)"
62,student,70,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of harming them (e.g., punching them)"
62,student,71,1,4,4,4,1,5,"attack individuals who oppose the cause with the intention of killing them (e.g., stabbing them)"
62,student,72,0,NA,NA,NA,NA,NA,"attack members of the public (e.g., by setting off a bomb in a public place)"
63,student,1,1,2,1,1,4,2,sign or start a petition
63,student,2,0,NA,NA,NA,NA,NA,"hand out flyers, leaflets, or pamphlets"
63,student,3,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is allowed and encouraged
63,student,4,0,NA,NA,NA,NA,NA,hold meetings to inform the public
63,student,5,0,NA,NA,NA,NA,NA,hold meetings to influence the public
63,student,6,1,2,1,1,4,2,make a public speech
63,student,7,1,1,1,2,4,2,"get involved in the media (e.g., newspapers, radio, television) to inform the public"
63,student,8,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to influence the public"
63,student,9,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to inform the public"
63,student,10,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public"
63,student,11,0,NA,NA,NA,NA,NA,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion"
